Sensor1_val,Sensor2_val,Sensor3_val,Sensor4_val,Sensor5_val,Sensor6_val,Sensor7_val,Sensor8_val,y,category
1.309014,1.860414,2.09571,2.493747,0.849581,1.840034,1.799134,0.675614,4,40%gnd+60%palm
1.309014,1.870627,2.09571,2.503959,0.839368,1.850247,1.799134,0.685827,4,40%gnd+60%palm
1.298801,1.88084,2.116135,2.503959,0.839368,1.86046,1.799134,0.685827,4,40%gnd+60%palm
1.298801,1.88084,2.116135,2.524385,0.839368,1.86046,1.799134,0.685827,4,40%gnd+60%palm
1.298801,1.891053,2.116135,2.534598,0.839368,1.870674,1.788921,0.69604,4,40%gnd+60%palm
1.288588,1.901266,2.116135,2.534598,0.839368,1.870674,1.788921,0.685827,4,40%gnd+60%palm
1.288588,1.901266,2.126347,2.544811,0.839368,1.870674,1.788921,0.685827,4,40%gnd+60%palm
1.288588,1.901266,2.126347,2.555024,0.839368,1.870674,1.788921,0.69604,4,40%gnd+60%palm
1.288588,1.911479,2.126347,2.575449,0.839368,1.880887,1.788921,0.685827,4,40%gnd+60%palm
1.278375,1.921692,2.126347,2.575449,0.839368,1.880887,1.788921,0.685827,4,40%gnd+60%palm
1.278375,1.921692,2.126347,2.585662,0.839368,1.880887,1.799134,0.685827,4,40%gnd+60%palm
1.278375,1.921692,2.126347,2.595875,0.839368,1.880887,1.788921,0.685827,4,40%gnd+60%palm
1.278375,1.921692,2.126347,2.606088,0.839368,1.8911,1.788921,0.685827,4,40%gnd+60%palm
1.288588,1.921692,2.126347,2.616301,0.839368,1.901313,1.799134,0.675614,4,40%gnd+60%palm
1.278375,1.931905,2.136559,2.616301,0.839368,1.901313,1.788921,0.685827,4,40%gnd+60%palm
1.268162,1.931905,2.126347,2.636726,0.839368,1.901313,1.788921,0.685827,4,40%gnd+60%palm
1.094538,2.115738,2.718663,2.034169,0.931293,3.770317,2.064677,0.573482,4,40%gnd+60%palm
1.094538,2.115738,2.718663,2.034169,0.931293,3.770317,2.064677,0.573482,5,40%gnd+60%palm
1.094538,2.105525,2.728875,2.034169,0.931293,3.78053,2.064677,0.573482,5,50%gnd+50%palm
1.094538,2.115738,2.718663,2.034169,0.931293,3.770317,2.064677,0.573482,5,50%gnd+50%palm
1.094538,2.115738,2.718663,2.034169,0.931293,3.770317,2.064677,0.573482,5,50%gnd+50%palm
1.104751,2.115738,2.718663,2.034169,0.921079,3.760104,2.064677,0.573482,5,50%gnd+50%palm
1.104751,2.115738,2.728875,2.034169,0.931293,3.770317,2.064677,0.573482,5,50%gnd+50%palm
1.114964,2.115738,2.718663,2.034169,0.931293,3.78053,2.064677,0.573482,5,50%gnd+50%palm
1.125177,2.115738,2.718663,2.034169,0.921079,3.78053,2.064677,0.573482,5,50%gnd+50%palm
1.13539,2.125951,2.718663,2.034169,0.931293,3.78053,2.064677,0.573482,5,50%gnd+50%palm
1.145604,2.125951,2.728875,2.034169,0.921079,3.800957,2.064677,0.573482,5,50%gnd+50%palm
1.16603,2.136164,2.728875,2.023956,0.931293,3.800957,2.064677,0.573482,5,50%gnd+50%palm
1.16603,2.146377,2.728875,2.034169,0.931293,3.81117,2.064677,0.573482,5,50%gnd+50%palm
1.186456,2.15659,2.728875,2.034169,0.921079,3.821383,2.064677,0.573482,5,50%gnd+50%palm
1.196669,2.15659,2.739087,2.034169,0.931293,3.831596,2.064677,0.573482,5,50%gnd+50%palm
1.206882,2.166803,2.739087,2.044382,0.931293,3.831596,2.064677,0.573482,5,50%gnd+50%palm
1.217096,2.177016,2.739087,2.034169,0.931293,3.852022,2.064677,0.573482,5,50%gnd+50%palm
1.237522,2.187229,2.739087,2.034169,0.931293,3.862236,2.074891,0.583695,5,50%gnd+50%palm
1.247735,2.197442,2.739087,2.034169,0.921079,3.872449,2.064677,0.573482,5,50%gnd+50%palm
1.257948,2.187229,2.769724,2.023956,0.890437,3.903088,2.054464,0.573482,5,50%gnd+50%palm
1.257948,2.207655,2.7493,2.044382,0.931293,3.892875,2.074891,0.583695,5,50%gnd+50%palm
1.268162,2.217868,2.759512,2.034169,0.931293,3.903088,2.054464,0.604121,5,50%gnd+50%palm
1.278375,2.228081,2.759512,2.044382,0.931293,3.923514,2.064677,0.583695,5,50%gnd+50%palm
1.268162,2.248507,2.759512,2.023956,0.941507,3.933728,2.044251,0.614335,5,50%gnd+50%palm
1.309014,2.248507,2.739087,2.075021,0.931293,3.913301,2.044251,0.553055,5,50%gnd+50%palm
1.319227,2.228081,2.759512,2.064808,0.900651,3.954154,2.085104,0.553055,5,50%gnd+50%palm
1.309014,2.25872,2.759512,2.054595,0.931293,3.954154,2.074891,0.573482,5,50%gnd+50%palm
1.319227,2.25872,2.739087,2.095446,0.941507,3.943941,2.064677,0.573482,5,50%gnd+50%palm
1.329441,2.279146,2.769724,2.064808,0.931293,3.97458,2.074891,0.573482,5,50%gnd+50%palm
1.349867,2.268933,2.728875,2.085233,0.910865,3.984793,2.105531,0.542842,5,50%gnd+50%palm
1.36008,2.279146,2.779937,2.105659,0.910865,3.984793,2.095317,0.532629,5,50%gnd+50%palm
1.329441,2.309785,2.800361,2.085233,0.941507,4.025646,2.054464,0.604121,5,50%gnd+50%palm
1.339654,2.309785,2.779937,2.064808,0.931293,4.005219,2.074891,0.573482,5,50%gnd+50%palm
1.349867,2.309785,2.790149,2.075021,0.931293,4.015433,2.074891,0.573482,5,50%gnd+50%palm
1.36008,2.319998,2.790149,2.085233,0.931293,4.025646,2.074891,0.573482,5,50%gnd+50%palm
1.370293,2.330211,2.790149,2.085233,0.931293,4.025646,2.085104,0.573482,5,50%gnd+50%palm
1.370293,2.340424,2.800361,2.085233,0.931293,4.046072,2.074891,0.573482,5,50%gnd+50%palm
1.370293,2.340424,2.810574,2.085233,0.931293,4.056285,2.085104,0.573482,5,50%gnd+50%palm
1.380506,2.350636,2.800361,2.095446,0.921079,4.056285,2.085104,0.573482,5,50%gnd+50%palm
1.380506,2.350636,2.800361,2.105659,0.931293,4.066498,2.085104,0.573482,5,50%gnd+50%palm
1.380506,2.360849,2.810574,2.115872,0.931293,4.076712,2.085104,0.573482,5,50%gnd+50%palm
1.39072,2.371063,2.810574,2.105659,0.931293,4.076712,2.085104,0.573482,5,50%gnd+50%palm
1.400933,2.371063,2.810574,2.115872,0.921079,4.086925,2.085104,0.563268,5,50%gnd+50%palm
1.39072,2.371063,2.820786,2.115872,0.931293,4.097138,2.085104,0.573482,5,50%gnd+50%palm
1.400933,2.391488,2.820786,2.115872,0.931293,4.097138,2.085104,0.573482,5,50%gnd+50%palm
1.411146,2.391488,2.810574,2.126085,0.931293,4.107351,2.085104,0.563268,5,50%gnd+50%palm
1.411146,2.391488,2.820786,2.126085,0.921079,4.117564,2.085104,0.573482,5,50%gnd+50%palm
1.411146,2.401701,2.820786,2.136297,0.931293,4.127777,2.085104,0.573482,5,50%gnd+50%palm
1.411146,2.411914,2.820786,2.136297,0.921079,4.127777,2.085104,0.573482,5,50%gnd+50%palm
1.411146,2.411914,2.820786,2.136297,0.921079,4.13799,2.085104,0.573482,5,50%gnd+50%palm
0.890274,1.635729,2.381655,2.177149,0.921079,2.667298,1.901266,0.69604,5,50%gnd+50%palm
0.920914,1.584664,2.381655,2.207787,0.859795,2.667298,1.901266,0.604121,5,50%gnd+50%palm
0.890274,1.635729,2.412292,2.156723,0.900651,2.667298,1.901266,0.706254,5,50%gnd+50%palm
0.910701,1.60509,2.422505,2.166936,0.880223,2.687725,1.911479,0.644974,5,50%gnd+50%palm
0.920914,1.615303,2.412292,2.166936,0.880223,2.667298,1.921692,0.655187,5,50%gnd+50%palm
0.920914,1.60509,2.412292,2.166936,0.870009,2.667298,1.911479,0.644974,5,50%gnd+50%palm
0.920914,1.615303,2.412292,2.166936,0.859795,2.667298,1.911479,0.655187,5,50%gnd+50%palm
0.920914,1.60509,2.412292,2.166936,0.859795,2.677511,1.911479,0.655187,5,50%gnd+50%palm
0.920914,1.635729,2.391868,2.166936,0.859795,2.657085,1.860413,0.634761,5,50%gnd+50%palm
0.94134,1.615303,2.422505,2.177149,0.839368,2.687725,1.942119,0.655187,5,50%gnd+50%palm
0.951553,1.615303,2.412292,2.166936,0.849581,2.687725,1.911479,0.644974,5,50%gnd+50%palm
0.951553,1.635729,2.422505,2.166936,0.849581,2.677511,1.921692,0.655187,5,50%gnd+50%palm
0.982193,1.635729,2.412292,2.177149,0.849581,2.697938,1.952332,0.614335,5,50%gnd+50%palm
0.982193,1.625516,2.371443,2.177149,0.839368,2.646872,1.921692,0.614335,5,50%gnd+50%palm
0.982193,1.645942,2.412292,2.166936,0.849581,2.708151,1.911479,0.655187,5,50%gnd+50%palm
0.982193,1.656155,2.412292,2.166936,0.849581,2.718364,1.911479,0.665401,5,50%gnd+50%palm
0.992406,1.656155,2.422505,2.166936,0.839368,2.718364,1.901266,0.655187,5,50%gnd+50%palm
1.002619,1.645942,2.422505,2.166936,0.839368,2.728577,1.911479,0.634761,5,50%gnd+50%palm
1.023046,1.656155,2.432717,2.177149,0.839368,2.728577,1.911479,0.655187,5,50%gnd+50%palm
1.023046,1.666368,2.432717,2.166936,0.839368,2.728577,1.921692,0.655187,5,50%gnd+50%palm
1.033259,1.676581,2.432717,2.166936,0.829154,2.73879,1.921692,0.655187,5,50%gnd+50%palm
1.053685,1.666368,2.453142,2.207787,0.829154,2.759217,1.931906,0.583695,5,50%gnd+50%palm
1.023046,1.676581,2.432717,2.166936,0.839368,2.749003,1.911479,0.665401,5,50%gnd+50%palm
1.033259,1.676581,2.432717,2.166936,0.829154,2.759217,1.921692,0.655187,5,50%gnd+50%palm
1.043472,1.686794,2.453142,2.177149,0.829154,2.779643,1.911479,0.655187,5,50%gnd+50%palm
1.043472,1.697007,2.44293,2.187362,0.81894,2.76943,1.911479,0.644974,5,50%gnd+50%palm
1.043472,1.697007,2.44293,2.197575,0.829154,2.759217,1.860413,0.644974,5,50%gnd+50%palm
1.053685,1.707219,2.44293,2.187362,0.81894,2.779643,1.911479,0.655187,5,50%gnd+50%palm
1.053685,1.707219,2.44293,2.187362,0.81894,2.779643,1.921692,0.655187,5,50%gnd+50%palm
1.063898,1.717432,2.453142,2.187362,0.81894,2.779643,1.921692,0.644974,5,50%gnd+50%palm
1.043472,1.707219,2.422505,2.218,0.829154,2.759217,1.891053,0.604121,5,50%gnd+50%palm
1.063898,1.717432,2.453142,2.197575,0.81894,2.800069,1.911479,0.644974,5,50%gnd+50%palm
1.053685,1.727646,2.453142,2.197575,0.81894,2.800069,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.717432,2.453142,2.207787,0.798512,2.800069,1.921692,0.644974,5,50%gnd+50%palm
1.074111,1.727646,2.453142,2.207787,0.808726,2.810282,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.727646,2.463354,2.207787,0.81894,2.820495,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.737858,2.493991,2.207787,0.81894,2.840922,1.921692,0.644974,5,50%gnd+50%palm
1.084324,1.727646,2.483779,2.218,0.808726,2.830709,1.921692,0.655187,5,50%gnd+50%palm
1.084324,1.748071,2.473567,2.228213,0.808726,2.820495,1.931906,0.644974,5,50%gnd+50%palm
1.094538,1.748071,2.473567,2.228213,0.81894,2.820495,1.921692,0.655187,5,50%gnd+50%palm
1.084324,1.748071,2.473567,2.238426,0.808726,2.840922,1.921692,0.644974,5,50%gnd+50%palm
1.084324,1.758284,2.473567,2.228213,0.798512,2.840922,1.931906,0.655187,5,50%gnd+50%palm
1.094538,1.768497,2.483779,2.228213,0.808726,2.840922,1.921692,0.655187,5,50%gnd+50%palm
1.094538,1.758284,2.473567,2.238426,0.808726,2.851135,1.921692,0.655187,5,50%gnd+50%palm
1.094538,1.758284,2.483779,2.238426,0.798512,2.851135,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.768497,2.473567,2.248639,0.808726,2.840922,1.860413,0.634761,5,50%gnd+50%palm
1.094538,1.758284,2.483779,2.248639,0.798512,2.861348,1.921692,0.655187,5,50%gnd+50%palm
1.094538,1.768497,2.493991,2.248639,0.798512,2.881774,1.931906,0.665401,5,50%gnd+50%palm
1.104751,1.768497,2.493991,2.248639,0.798512,2.861348,1.921692,0.655187,5,50%gnd+50%palm
1.104751,1.768497,2.493991,2.258852,0.798512,2.871561,1.931906,0.634761,5,50%gnd+50%palm
0.920914,1.615303,2.422505,2.166936,0.870009,2.677511,1.911479,0.644974,5,50%gnd+50%palm
0.910701,1.60509,2.412292,2.156723,0.870009,2.677511,1.911479,0.644974,5,50%gnd+50%palm
0.900487,1.635729,2.453142,2.136297,0.900651,2.677511,1.88084,0.665401,5,50%gnd+50%palm
0.910701,1.625516,2.412292,2.166936,0.880223,2.687725,1.911479,0.655187,5,50%gnd+50%palm
0.910701,1.615303,2.412292,2.166936,0.870009,2.677511,1.911479,0.655187,5,50%gnd+50%palm
0.920914,1.574451,2.422505,2.136297,0.859795,2.677511,1.921692,0.655187,5,50%gnd+50%palm
0.900487,1.60509,2.391868,2.14651,0.890437,2.646872,1.860413,0.655187,5,50%gnd+50%palm
0.890274,1.635729,2.381655,2.177149,0.921079,2.667298,1.901266,0.69604,5,50%gnd+50%palm
0.920914,1.584664,2.381655,2.207787,0.859795,2.667298,1.901266,0.604121,5,50%gnd+50%palm
0.890274,1.635729,2.412292,2.156723,0.900651,2.667298,1.901266,0.706254,5,50%gnd+50%palm
0.910701,1.60509,2.422505,2.166936,0.880223,2.687725,1.911479,0.644974,5,50%gnd+50%palm
0.920914,1.615303,2.412292,2.166936,0.880223,2.667298,1.921692,0.655187,5,50%gnd+50%palm
0.920914,1.60509,2.412292,2.166936,0.870009,2.667298,1.911479,0.644974,5,50%gnd+50%palm
0.920914,1.615303,2.412292,2.166936,0.859795,2.667298,1.911479,0.655187,5,50%gnd+50%palm
0.920914,1.60509,2.412292,2.166936,0.859795,2.677511,1.911479,0.655187,5,50%gnd+50%palm
0.920914,1.635729,2.391868,2.166936,0.859795,2.657085,1.860413,0.634761,5,50%gnd+50%palm
0.94134,1.615303,2.422505,2.177149,0.839368,2.687725,1.942119,0.655187,5,50%gnd+50%palm
0.951553,1.615303,2.412292,2.166936,0.849581,2.687725,1.911479,0.644974,5,50%gnd+50%palm
0.951553,1.635729,2.422505,2.166936,0.849581,2.677511,1.921692,0.655187,5,50%gnd+50%palm
0.982193,1.635729,2.412292,2.177149,0.849581,2.697938,1.952332,0.614335,5,50%gnd+50%palm
0.982193,1.625516,2.371443,2.177149,0.839368,2.646872,1.921692,0.614335,5,50%gnd+50%palm
0.982193,1.645942,2.412292,2.166936,0.849581,2.708151,1.911479,0.655187,5,50%gnd+50%palm
0.982193,1.656155,2.412292,2.166936,0.849581,2.718364,1.911479,0.665401,5,50%gnd+50%palm
0.992406,1.656155,2.422505,2.166936,0.839368,2.718364,1.901266,0.655187,5,50%gnd+50%palm
1.002619,1.645942,2.422505,2.166936,0.839368,2.728577,1.911479,0.634761,5,50%gnd+50%palm
1.023046,1.656155,2.432717,2.177149,0.839368,2.728577,1.911479,0.655187,5,50%gnd+50%palm
1.023046,1.666368,2.432717,2.166936,0.839368,2.728577,1.921692,0.655187,5,50%gnd+50%palm
1.033259,1.676581,2.432717,2.166936,0.829154,2.73879,1.921692,0.655187,5,50%gnd+50%palm
1.053685,1.666368,2.453142,2.207787,0.829154,2.759217,1.931906,0.583695,5,50%gnd+50%palm
1.023046,1.676581,2.432717,2.166936,0.839368,2.749003,1.911479,0.665401,5,50%gnd+50%palm
1.033259,1.676581,2.432717,2.166936,0.829154,2.759217,1.921692,0.655187,5,50%gnd+50%palm
1.043472,1.686794,2.453142,2.177149,0.829154,2.779643,1.911479,0.655187,5,50%gnd+50%palm
1.043472,1.697007,2.44293,2.187362,0.81894,2.76943,1.911479,0.644974,5,50%gnd+50%palm
1.043472,1.697007,2.44293,2.197575,0.829154,2.759217,1.860413,0.644974,5,50%gnd+50%palm
1.053685,1.707219,2.44293,2.187362,0.81894,2.779643,1.911479,0.655187,5,50%gnd+50%palm
1.053685,1.707219,2.44293,2.187362,0.81894,2.779643,1.921692,0.655187,5,50%gnd+50%palm
1.063898,1.717432,2.453142,2.187362,0.81894,2.779643,1.921692,0.644974,5,50%gnd+50%palm
1.043472,1.707219,2.422505,2.218,0.829154,2.759217,1.891053,0.604121,5,50%gnd+50%palm
1.063898,1.717432,2.453142,2.197575,0.81894,2.800069,1.911479,0.644974,5,50%gnd+50%palm
1.053685,1.727646,2.453142,2.197575,0.81894,2.800069,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.717432,2.453142,2.207787,0.798512,2.800069,1.921692,0.644974,5,50%gnd+50%palm
1.074111,1.727646,2.453142,2.207787,0.808726,2.810282,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.727646,2.463354,2.207787,0.81894,2.820495,1.921692,0.655187,5,50%gnd+50%palm
1.074111,1.737858,2.493991,2.207787,0.81894,2.840922,1.921692,0.644974,5,50%gnd+50%palm
1.084324,1.727646,2.483779,2.218,0.808726,2.830709,1.921692,0.655187,5,50%gnd+50%palm
1.084324,1.748071,2.473567,2.228213,0.808726,2.820495,1.931906,0.644974,5,50%gnd+50%palm
1.094538,1.748071,2.473567,2.228213,0.81894,2.820495,1.921692,0.655187,5,50%gnd+50%palm
1.084324,1.748071,2.473567,2.238426,0.808726,2.840922,1.921692,0.644974,5,50%gnd+50%palm
1.084324,1.758284,2.473567,2.228213,0.798512,2.840922,1.931906,0.655187,5,50%gnd+50%palm
1.094538,1.768497,2.483779,2.228213,0.808726,2.840922,1.921692,0.655187,5,50%gnd+50%palm
0.890274,1.513173,2.238683,2.309916,0.880223,2.074936,1.839987,0.736893,5,50%gnd+50%palm
0.900487,1.523386,2.208046,2.309916,0.870009,2.064723,1.8502,0.72668,5,50%gnd+50%palm
0.880061,1.533599,2.208046,2.299703,0.880223,2.064723,1.839987,0.736893,5,50%gnd+50%palm
0.900487,1.523386,2.208046,2.320128,0.890437,2.05451,1.839987,0.736893,5,50%gnd+50%palm
0.900487,1.513173,2.208046,2.320128,0.870009,2.05451,1.839987,0.736893,5,50%gnd+50%palm
0.94134,1.523386,2.208046,2.309916,0.870009,2.064723,1.839987,0.706254,5,50%gnd+50%palm
1.033259,1.554025,2.208046,2.320128,0.870009,2.08515,1.839987,0.747107,5,50%gnd+50%palm
1.155817,1.584664,2.208046,2.320128,0.870009,2.105576,1.839987,0.736893,5,50%gnd+50%palm
1.268162,1.625516,2.197834,2.330341,0.870009,2.105576,1.8502,0.72668,5,50%gnd+50%palm
1.349867,1.656155,2.218258,2.320128,0.890437,2.136215,1.8502,0.75732,5,50%gnd+50%palm
1.421359,1.686794,2.218258,2.320128,0.870009,2.166855,1.839987,0.72668,5,50%gnd+50%palm
1.492851,1.737858,2.218258,2.340554,0.870009,2.177068,1.839987,0.736893,5,50%gnd+50%palm
1.513278,1.768497,2.218258,2.330341,0.880223,2.197494,1.839987,0.72668,5,50%gnd+50%palm
1.543917,1.819562,2.208046,2.340554,0.880223,2.21792,1.839987,0.736893,5,50%gnd+50%palm
1.55413,1.850201,2.238683,2.36098,0.880223,2.24856,1.829774,0.736893,5,50%gnd+50%palm
1.55413,1.88084,2.228471,2.371193,0.880223,2.258773,1.839987,0.72668,5,50%gnd+50%palm
1.564343,1.911479,2.259108,2.381406,0.870009,2.289412,1.839987,0.72668,5,50%gnd+50%palm
1.564343,1.952331,2.238683,2.401831,0.870009,2.299625,1.8502,0.706254,5,50%gnd+50%palm
1.574557,1.962544,2.248895,2.412044,0.859795,2.309839,1.8502,0.72668,5,50%gnd+50%palm
1.574557,1.993183,2.238683,2.43247,0.870009,2.320052,1.8502,0.72668,5,50%gnd+50%palm
1.55413,2.023822,2.259108,2.442683,0.870009,2.340478,1.8502,0.736893,5,50%gnd+50%palm
1.55413,2.044247,2.248895,2.452895,0.870009,2.340478,1.8502,0.736893,5,50%gnd+50%palm
1.55413,2.064673,2.26932,2.473321,0.859795,2.360904,1.8502,0.72668,5,50%gnd+50%palm
1.55413,2.074886,2.26932,2.493747,0.859795,2.360904,1.8502,0.72668,5,50%gnd+50%palm
1.543917,2.115738,2.289744,2.503959,0.859795,2.371117,1.839987,0.72668,5,50%gnd+50%palm
1.543917,2.115738,2.279532,2.534598,0.859795,2.391544,1.8502,0.72668,5,50%gnd+50%palm
1.523491,2.125951,2.289744,2.544811,0.859795,2.391544,1.8502,0.736893,5,50%gnd+50%palm
1.523491,2.125951,2.289744,2.555024,0.849581,2.401757,1.8502,0.736893,5,50%gnd+50%palm
1.513278,2.136164,2.289744,2.565237,0.859795,2.401757,1.839987,0.736893,5,50%gnd+50%palm
1.513278,2.136164,2.279532,2.595875,0.849581,2.41197,1.8502,0.72668,5,50%gnd+50%palm
1.513278,2.146377,2.289744,2.626513,0.849581,2.432396,1.860413,0.706254,5,50%gnd+50%palm
1.492851,2.15659,2.299957,2.616301,0.839368,2.422183,1.8502,0.72668,5,50%gnd+50%palm
1.492851,2.166803,2.299957,2.636726,0.839368,2.432396,1.860413,0.72668,5,50%gnd+50%palm
1.492851,2.15659,2.310169,2.657152,0.829154,2.442609,1.8502,0.72668,5,50%gnd+50%palm
1.472425,2.166803,2.310169,2.657152,0.829154,2.442609,1.8502,0.736893,5,50%gnd+50%palm
1.472425,2.166803,2.310169,2.68779,0.839368,2.452822,1.860413,0.72668,5,50%gnd+50%palm
1.462212,2.177016,2.320381,2.68779,0.839368,2.452822,1.8502,0.736893,5,50%gnd+50%palm
1.462212,2.166803,2.310169,2.718429,0.829154,2.463036,1.8502,0.72668,5,50%gnd+50%palm
1.462212,2.177016,2.320381,2.728642,0.81894,2.452822,1.8502,0.716467,5,50%gnd+50%palm
1.451999,2.177016,2.320381,2.749068,0.81894,2.463036,1.8502,0.716467,5,50%gnd+50%palm
1.441785,2.177016,2.320381,2.75928,0.81894,2.473249,1.8502,0.716467,5,50%gnd+50%palm
1.441785,2.166803,2.330594,2.75928,0.81894,2.473249,1.8502,0.72668,5,50%gnd+50%palm
1.441785,2.187229,2.320381,2.779706,0.81894,2.473249,1.8502,0.72668,5,50%gnd+50%palm
1.431572,2.177016,2.340806,2.779706,0.81894,2.483462,1.8502,0.736893,5,50%gnd+50%palm
1.431572,2.177016,2.330594,2.789919,0.81894,2.473249,1.8502,0.72668,5,50%gnd+50%palm
1.421359,2.187229,2.330594,2.810344,0.81894,2.473249,1.8502,0.75732,5,50%gnd+50%palm
1.421359,2.177016,2.330594,2.820557,0.81894,2.493675,1.839987,0.72668,5,50%gnd+50%palm
1.421359,2.197442,2.340806,2.83077,0.81894,2.493675,1.8502,0.736893,5,50%gnd+50%palm
1.421359,2.187229,2.351018,2.840983,0.81894,2.493675,1.8502,0.72668,5,50%gnd+50%palm
1.411146,2.177016,2.330594,2.840983,0.808726,2.493675,1.8502,0.736893,5,50%gnd+50%palm
0.890274,1.513173,2.238683,2.309916,0.880223,2.074936,1.839987,0.736893,5,50%gnd+50%palm
0.900487,1.523386,2.208046,2.309916,0.870009,2.064723,1.8502,0.72668,5,50%gnd+50%palm
0.880061,1.533599,2.208046,2.299703,0.880223,2.064723,1.839987,0.736893,5,50%gnd+50%palm
0.900487,1.523386,2.208046,2.320128,0.890437,2.05451,1.839987,0.736893,5,50%gnd+50%palm
0.900487,1.513173,2.208046,2.320128,0.870009,2.05451,1.839987,0.736893,5,50%gnd+50%palm
0.94134,1.523386,2.208046,2.309916,0.870009,2.064723,1.839987,0.706254,5,50%gnd+50%palm
1.033259,1.554025,2.208046,2.320128,0.870009,2.08515,1.839987,0.747107,5,50%gnd+50%palm
1.155817,1.584664,2.208046,2.320128,0.870009,2.105576,1.839987,0.736893,5,50%gnd+50%palm
1.268162,1.625516,2.197834,2.330341,0.870009,2.105576,1.8502,0.72668,5,50%gnd+50%palm
1.349867,1.656155,2.218258,2.320128,0.890437,2.136215,1.8502,0.75732,5,50%gnd+50%palm
1.421359,1.686794,2.218258,2.320128,0.870009,2.166855,1.839987,0.72668,5,50%gnd+50%palm
1.492851,1.737858,2.218258,2.340554,0.870009,2.177068,1.839987,0.736893,5,50%gnd+50%palm
1.513278,1.768497,2.218258,2.330341,0.880223,2.197494,1.839987,0.72668,5,50%gnd+50%palm
1.543917,1.819562,2.208046,2.340554,0.880223,2.21792,1.839987,0.736893,5,50%gnd+50%palm
1.55413,1.850201,2.238683,2.36098,0.880223,2.24856,1.829774,0.736893,5,50%gnd+50%palm
1.55413,1.88084,2.228471,2.371193,0.880223,2.258773,1.839987,0.72668,5,50%gnd+50%palm
1.564343,1.911479,2.259108,2.381406,0.870009,2.289412,1.839987,0.72668,5,50%gnd+50%palm
1.564343,1.952331,2.238683,2.401831,0.870009,2.299625,1.8502,0.706254,5,50%gnd+50%palm
1.574557,1.962544,2.248895,2.412044,0.859795,2.309839,1.8502,0.72668,5,50%gnd+50%palm
1.574557,1.993183,2.238683,2.43247,0.870009,2.320052,1.8502,0.72668,5,50%gnd+50%palm
1.55413,2.023822,2.259108,2.442683,0.870009,2.340478,1.8502,0.736893,5,50%gnd+50%palm
1.55413,2.044247,2.248895,2.452895,0.870009,2.340478,1.8502,0.736893,5,50%gnd+50%palm
1.55413,2.064673,2.26932,2.473321,0.859795,2.360904,1.8502,0.72668,5,50%gnd+50%palm
1.55413,2.074886,2.26932,2.493747,0.859795,2.360904,1.8502,0.72668,5,50%gnd+50%palm
1.543917,2.115738,2.289744,2.503959,0.859795,2.371117,1.839987,0.72668,5,50%gnd+50%palm
1.543917,2.115738,2.279532,2.534598,0.859795,2.391544,1.8502,0.72668,5,50%gnd+50%palm
1.523491,2.125951,2.289744,2.544811,0.859795,2.391544,1.8502,0.736893,5,50%gnd+50%palm
1.523491,2.125951,2.289744,2.555024,0.849581,2.401757,1.8502,0.736893,5,50%gnd+50%palm
1.513278,2.136164,2.289744,2.565237,0.859795,2.401757,1.839987,0.736893,5,50%gnd+50%palm
1.513278,2.136164,2.279532,2.595875,0.849581,2.41197,1.8502,0.72668,5,50%gnd+50%palm
1.513278,2.146377,2.289744,2.626513,0.849581,2.432396,1.860413,0.706254,5,50%gnd+50%palm
1.492851,2.15659,2.299957,2.616301,0.839368,2.422183,1.8502,0.72668,5,50%gnd+50%palm
1.492851,2.166803,2.299957,2.636726,0.839368,2.432396,1.860413,0.72668,5,50%gnd+50%palm
1.492851,2.15659,2.310169,2.657152,0.829154,2.442609,1.8502,0.72668,5,50%gnd+50%palm
1.472425,2.166803,2.310169,2.657152,0.829154,2.442609,1.8502,0.736893,5,50%gnd+50%palm
1.472425,2.166803,2.310169,2.68779,0.839368,2.452822,1.860413,0.72668,5,50%gnd+50%palm
1.462212,2.177016,2.320381,2.68779,0.839368,2.452822,1.8502,0.736893,5,50%gnd+50%palm
1.462212,2.166803,2.310169,2.718429,0.829154,2.463036,1.8502,0.72668,5,50%gnd+50%palm
1.462212,2.177016,2.320381,2.728642,0.81894,2.452822,1.8502,0.716467,5,50%gnd+50%palm
1.451999,2.177016,2.320381,2.749068,0.81894,2.463036,1.8502,0.716467,5,50%gnd+50%palm
1.441785,2.177016,2.320381,2.75928,0.81894,2.473249,1.8502,0.716467,5,50%gnd+50%palm
1.441785,2.166803,2.330594,2.75928,0.81894,2.473249,1.8502,0.72668,5,50%gnd+50%palm
1.441785,2.187229,2.320381,2.779706,0.81894,2.473249,1.8502,0.72668,5,50%gnd+50%palm
1.431572,2.177016,2.340806,2.779706,0.81894,2.483462,1.8502,0.736893,5,50%gnd+50%palm
1.431572,2.177016,2.330594,2.789919,0.81894,2.473249,1.8502,0.72668,5,50%gnd+50%palm
1.421359,2.187229,2.330594,2.810344,0.81894,2.473249,1.8502,0.75732,5,50%gnd+50%palm
